TIME s, IN1, IN2
2.29, 0.336905, 0.598119
2.285, 0.325484, 0.554197
2.28, 0.302643, 0.537403
2.275, 0.291223, 0.463768
2.271, 0.274092, 0.41597
2.266, 0.256961, 0.400468
2.261, 0.245541, 0.363005
2.256, 0.22841, 0.297122
2.251, 0.21699, 0.272577
2.246, 0.199859, 0.264826
2.241, 0.182728, 0.197651
2.236, 0.165597, 0.165355
2.231, 0.154177, 0.161479
2.227, 0.137046, 0.127892
2.222, 0.119915, 0.07751
2.217, 0.108495, 0.069759
2.212, 0.091364, 0.055549
2.207, 0.074233, 0
2.202, 0.057103, -0.021961
2.197, 0.045682, -0.015502
2.192, 0.028551, -0.052965
2.188, 0.017131, -0.093012
2.183, 0, -0.086553
2.178, -0.017131, -0.098179
2.173, -0.034262, -0.149853
2.168, -0.045682, -0.161479
2.163, -0.068523, -0.148561
2.158, -0.079944, -0.196359
2.153, -0.097074, -0.215736
2.148, -0.108495, -0.201526
2.144, -0.131336, -0.214444
2.139, -0.142756, -0.257075
2.134, -0.159887, -0.257075
2.129, -0.177018, -0.24674
2.124, -0.188438, -0.29583
2.119, -0.205569, -0.307456
2.114, -0.2227, -0.288079
2.109, -0.23412, -0.313916
2.104, -0.251251, -0.342336
2.1, -0.268382, -0.329418
2.095, -0.285513, -0.328126
2.09, -0.302643, -0.37334
2.085, -0.319774, -0.377215
2.08, -0.331195, -0.357838
2.075, -0.354036, -0.395301
2.07, -0.365456, -0.408219
2.065, -0.382587, -0.390134
2.061, -0.394008, -0.394009
2.056, -0.411138, -0.427597
2.051, -0.422559, -0.425013
2.046, -0.4454, -0.404344
2.041, -0.45682, -0.443099
2.036, -0.473951, -0.45085
2.031, -0.485372, -0.425013
2.026, -0.502502, -0.440515
2.021, -0.513923, -0.466352
2.017, -0.531054, -0.452142
2.012, -0.548184, -0.446974
2.007, -0.565315, -0.483146
2.002, -0.576736, -0.487021
1.997, -0.593866, -0.459893
1.992, -0.610997, -0.485729
1.987, -0.622418, -0.503815
1.982, -0.639548, -0.480562
1.978, -0.656679, -0.47927
1.973, -0.67381, -0.515442
1.968, -0.690941, -0.508982
1.963, -0.702361, -0.484438
1.958, -0.719492, -0.523193
1.953, -0.730912, -0.530944
1.948, -0.753753, -0.503815
1.943, -0.765174, -0.510274
1.938, -0.782305, -0.538695
1.934, -0.799435, -0.524484
1.929, -0.816566, -0.511566
1.924, -0.827987, -0.547737
1.919, -0.845118, -0.551613
1.914, -0.856538, -0.521901
1.909, -0.873669, -0.536111
1.904, -0.8908, -0.561948
1.899, -0.90222, -0.538695
1.895, -0.913641, -0.532235
1.89, -0.936482, -0.567115
1.885, -0.953612, -0.564531
1.88, -0.970743, -0.537403
1.875, -0.987874, -0.572282
1.87, -0.999294, -0.57745
1.865, -1.010715, -0.554197
1.86, -1.027846, -0.555488
1.855, -1.050687, -0.581325
1.851, -1.062107, -0.574866
1.846, -1.079238, -0.550321
1.841, -1.096369, -0.587784
1.836, -1.107789, -0.590368
1.831, -1.12492, -0.563239
1.826, -1.13634, -0.574866
1.821, -1.147761, -0.596827
1.816, -1.170602, -0.57745
1.812, -1.182022, -0.568407
1.807, -1.199153, -0.601994
1.802, -1.216284, -0.599411
1.797, -1.233415, -0.57099
1.792, -1.244835, -0.596827
1.787, -1.261966, -0.611037
1.782, -1.273387, -0.585201
1.777, -1.290517, -0.582617
1.772, -1.307648, -0.614913
1.768, -1.324779, -0.609745
1.763, -1.34191, -0.578741
1.758, -1.35333, -0.614913
1.753, -1.370461, -0.617496
1.748, -1.387592, -0.589076
1.743, -1.404722, -0.594243
1.738, -1.416143, -0.618788
1.733, -1.438984, -0.603286
1.729, -1.450404, -0.589076
1.724, -1.467535, -0.622664
1.719, -1.478956, -0.622664
1.714, -1.496086, -0.594243
1.709, -1.507507, -0.608454
1.704, -1.524638, -0.630415
1.699, -1.541768, -0.607162
1.694, -1.553189, -0.596827
1.689, -1.57032, -0.630415
1.685, -1.587451, -0.627831
1.68, -1.610291, -0.598119
1.675, -1.621712, -0.627831
1.67, -1.633133, -0.635582
1.665, -1.650263, -0.611037
1.66, -1.661684, -0.609745
1.655, -1.678815, -0.638166
1.65, -1.695945, -0.629123
1.646, -1.713076, -0.60587
1.641, -1.724497, -0.640749
1.636, -1.741627, -0.644625
1.631, -1.758758, -0.614913
1.626, -1.770179, -0.629123
1.621, -1.79302, -0.645917
1.616, -1.80444, -0.625247
1.611, -1.821571, -0.617496
1.606, -1.832991, -0.651084
1.602, -1.850122, -0.647209
1.597, -1.867253, -0.616205
1.592, -1.884384, -0.643333
1.587, -1.895804, -0.65496
1.582, -1.912935, -0.627831
1.577, -1.930066, -0.623956
1.572, -1.947196, -0.65496
1.567, -1.958617, -0.647209
1.563, -1.975748, -0.617496
1.558, -1.987168, -0.653668
1.553, -2.004299, -0.656251
1.548, -2.02143, -0.626539
1.543, -2.038561, -0.63429
1.538, -2.049981, -0.656251
1.533, -2.067112, -0.636874
1.528, -2.089953, -0.625247
1.523, -2.101373, -0.660127
1.519, -2.118504, -0.661419
1.514, -2.135635, -0.629123
1.509, -2.152766, -0.645917
1.504, -2.164186, -0.665294
1.499, -2.181317, -0.640749
1.494, -2.192737, -0.632998
1.489, -2.209868, -0.667878
1.484, -2.226999, -0.660127
1.479, -2.24413, -0.630415
1.475, -2.25555, -0.664002
1.47, -2.272681, -0.670462
1.465, -2.284101, -0.643333
1.46, -2.301232, -0.642041
1.455, -2.318363, -0.667878
1.45, -2.335494, -0.656251
1.445, -2.346914, -0.632998
1.44, -2.364045, -0.66917
1.436, -2.386886, -0.670462
1.431, -2.398307, -0.639458
1.426, -2.415437, -0.6485
1.421, -2.426858, -0.671753
1.416, -2.443989, -0.6485
1.411, -2.461119, -0.638166
1.406, -2.47254, -0.673045
1.401, -2.489671, -0.670462
