TIME s, IN1, IN2
2.3, 0.365456, 0.638166
2.295, 0.354036, 0.616205
2.29, 0.336905, 0.568407
2.285, 0.325484, 0.489605
2.28, 0.302643, 0.458601
2.275, 0.291223, 0.435348
2.271, 0.279802, 0.364297
2.266, 0.262672, 0.316499
2.261, 0.251251, 0.311332
2.256, 0.22841, 0.26741
2.251, 0.21699, 0.209277
2.246, 0.199859, 0.195067
2.241, 0.182728, 0.170522
2.236, 0.171308, 0.11239
2.231, 0.154177, 0.078802
2.227, 0.137046, 0.081386
2.222, 0.119915, 0.041339
2.217, 0.102785, -0.01421
2.212, 0.085654, -0.005167
2.207, 0.074233, -0.027129
2.202, 0.057103, -0.083969
2.197, 0.045682, -0.095596
2.192, 0.028551, -0.089137
2.188, 0.011421, -0.142102
2.183, -0.00571, -0.167938
2.178, -0.017131, -0.153728
2.173, -0.039972, -0.173106
2.168, -0.051392, -0.217028
2.163, -0.068523, -0.21832
2.158, -0.079944, -0.215736
2.153, -0.097074, -0.263534
2.148, -0.108495, -0.280328
2.144, -0.131336, -0.26095
2.139, -0.148467, -0.293246
2.134, -0.159887, -0.325542
2.129, -0.177018, -0.311332
2.124, -0.194149, -0.317791
2.119, -0.211279, -0.360422
2.114, -0.2227, -0.368173
2.109, -0.23412, -0.348795
2.104, -0.251251, -0.386258
2.1, -0.262672, -0.406928
2.095, -0.279802, -0.384966
2.09, -0.302643, -0.391426
2.085, -0.314064, -0.428889
2.08, -0.331195, -0.425013
2.075, -0.354036, -0.409511
2.07, -0.365456, -0.446974
2.065, -0.376877, -0.459893
2.061, -0.394008, -0.431472
2.056, -0.416849, -0.446974
2.051, -0.422559, -0.47927
2.046, -0.4454, -0.458601
2.041, -0.45682, -0.461185
2.036, -0.473951, -0.497356
2.031, -0.485372, -0.498648
2.026, -0.496792, -0.476687
2.021, -0.513923, -0.49994
2.017, -0.531054, -0.524484
2.012, -0.548184, -0.498648
2.007, -0.571025, -0.501231
2.002, -0.576736, -0.536111
1.997, -0.599577, -0.530944
1.992, -0.610997, -0.508982
1.987, -0.628128, -0.54257
1.982, -0.639548, -0.552905
1.978, -0.662389, -0.525776
1.973, -0.67381, -0.534819
1.968, -0.690941, -0.564531
1.963, -0.702361, -0.546446
1.958, -0.719492, -0.536111
1.953, -0.730912, -0.57099
1.948, -0.748043, -0.574866
1.943, -0.765174, -0.545154
1.938, -0.782305, -0.565823
1.934, -0.793725, -0.590368
1.929, -0.810856, -0.560656
1.924, -0.822277, -0.559364
1.919, -0.845118, -0.59166
1.914, -0.862248, -0.587784
1.909, -0.873669, -0.560656
1.904, -0.89651, -0.592952
1.899, -0.90222, -0.601994
1.895, -0.925061, -0.573574
1.89, -0.936482, -0.57745
1.885, -0.953612, -0.60587
1.88, -0.965033, -0.595535
1.875, -0.987874, -0.576158
1.87, -0.999294, -0.608454
1.865, -1.016425, -0.612329
1.86, -1.033556, -0.580033
1.855, -1.050687, -0.594243
1.851, -1.062107, -0.617496
1.846, -1.079238, -0.595535
1.841, -1.096369, -0.59166
1.836, -1.107789, -0.621372
1.831, -1.12492, -0.623956
1.826, -1.142051, -0.595535
1.821, -1.147761, -0.612329
1.816, -1.170602, -0.63429
1.812, -1.182022, -0.600703
1.807, -1.199153, -0.603286
1.802, -1.210574, -0.632998
1.797, -1.233415, -0.621372
1.792, -1.244835, -0.598119
1.787, -1.261966, -0.631707
1.782, -1.273387, -0.638166
1.777, -1.290517, -0.60587
1.772, -1.307648, -0.613621
1.768, -1.319069, -0.639458
1.763, -1.34191, -0.617496
1.758, -1.35333, -0.611037
1.753, -1.376171, -0.640749
1.748, -1.387592, -0.643333
1.743, -1.404722, -0.611037
1.738, -1.416143, -0.627831
1.733, -1.438984, -0.653668
1.729, -1.450404, -0.623956
1.724, -1.467535, -0.62008
1.719, -1.478956, -0.653668
1.714, -1.496086, -0.6485
1.709, -1.507507, -0.621372
1.704, -1.530348, -0.651084
1.699, -1.541768, -0.658835
1.694, -1.558899, -0.627831
1.689, -1.57032, -0.627831
1.685, -1.593161, -0.656251
1.68, -1.604581, -0.640749
1.675, -1.616002, -0.621372
1.67, -1.633133, -0.656251
1.665, -1.644553, -0.660127
1.66, -1.661684, -0.626539
1.655, -1.678815, -0.640749
1.65, -1.690235, -0.664002
1.646, -1.713076, -0.63429
1.641, -1.724497, -0.630415
1.636, -1.741627, -0.662711
1.631, -1.758758, -0.658835
1.626, -1.775889, -0.630415
1.621, -1.79302, -0.65496
1.616, -1.80444, -0.670462
1.611, -1.821571, -0.635582
1.606, -1.832991, -0.639458
1.602, -1.850122, -0.66917
1.597, -1.867253, -0.660127
1.592, -1.884384, -0.632998
1.587, -1.901514, -0.665294
1.582, -1.912935, -0.670462
1.577, -1.930066, -0.635582
1.572, -1.947196, -0.645917
1.567, -1.958617, -0.670462
1.563, -1.975748, -0.647209
1.558, -1.992879, -0.642041
1.553, -2.010009, -0.671753
1.548, -2.02143, -0.670462
1.543, -2.038561, -0.640749
1.538, -2.055691, -0.657543
1.533, -2.072822, -0.680796
1.528, -2.089953, -0.6485
1.523, -2.101373, -0.644625
1.519, -2.118504, -0.676921
1.514, -2.141345, -0.66917
1.509, -2.152766, -0.642041
1.504, -2.164186, -0.673045
1.499, -2.181317, -0.682088
1.494, -2.192737, -0.649792
1.489, -2.209868, -0.653668
1.484, -2.226999, -0.680796
1.479, -2.24413, -0.662711
1.475, -2.25555, -0.645917
1.47, -2.272681, -0.679504
1.465, -2.284101, -0.682088
1.46, -2.306942, -0.649792
1.455, -2.318363, -0.665294
1.45, -2.335494, -0.685964
1.445, -2.352624, -0.656251
1.44, -2.364045, -0.651084
1.436, -2.386886, -0.68338
1.431, -2.398307, -0.679504
1.426, -2.415437, -0.651084
1.421, -2.426858, -0.678213
1.416, -2.443989, -0.685964
1.411, -2.461119, -0.65496
